"jc2660" "jc2661" "jc2662" "jc2663"
2744 2026 1520 1722
25 9 10 22
695 480 487 538
8274 6042 5294 5383
119 65 64 66
93 55 46 27
48 36 43 12
1957 1918 1627 772
3391 2705 2423 3005
110 87 71 36
1449 1134 1157 1191
6347 5409 4829 5479
486 302 373 247
5256 4259 3855 4096
3480 2441 2187 1942
6663 5779 4410 5245
2852 1930 1881 2209
276 227 245 309
1588 1213 1158 1355
41 19 14 19
3100 2479 2227 2817
921 680 703 793
293 255 163 271
89 45 27 49
2555 1812 1925 2652
56 28 15 12
8062 6107 4878 5989
772 413 441 513
2459 1582 1439 1863
1534 982 1060 1314
107 46 52 58
2813 1644 1736 2017
5832 3982 4001 4896
1856 1484 1279 1323
692 657 590 718
2421 2079 1746 1854
2272 1861 1650 1825
4903 2003 2208 3075
6955 5237 4554 5463
108 72 87 90
3975 2846 2613 2319
5738 5096 4434 5040
128 85 92 105
13945 12135 10101 12319
4379 3360 3212 3738
4526 3419 3086 2970
4320 3033 2907 2795
6929 6259 5268 6467
3910 3055 3035 3478
7215 6141 5308 5012
1182 1011 836 972
446 305 325 411
332 177 170 172
84 28 46 41
4438 3461 3094 3897
823 471 557 633
514 317 347 396
698 454 366 394
85 39 42 34
5501 3666 3154 3162
6627 5554 4952 4377
8779 7329 6428 7797
487 254 241 312
2292 2026 1615 1930
1632 1238 1119 1441
606 367 283 327
412 235 287 340
2524 1977 1584 2113
5826 4840 4359 5169
1351 721 762 609
4611 3259 2831 2814
837 598 602 694
73 45 34 62
276 134 146 180
105 73 99 114
3263 3248 2843 2159
6020 5695 4778 5856
1590 1165 1229 1335
3479 2709 2460 2921
234 144 180 218
66 31 49 38
115 88 81 94
81 81 35 45
28 19 16 25
2201 1613 1479 1668
53 25 30 25
174 78 79 77
76 36 33 45
2155 1441 1533 1814
3509 2885 2613 3072
4830 3749 3464 4260
1643 1404 1282 1471
49 44 40 16
92 63 54 92
1371 890 913 1013
449 338 364 415
766 586 598 754
2958 2444 2163 2151
2150 1884 1817 2294
7136 5188 4915 4984
1309 1108 1089 1299
2696 2117 1914 2005
518 416 459 566
66 22 36 28
99 78 76 96
619 452 423 319
30 19 19 13
2681 2101 1715 2040
571 272 292 328
2176 1657 1313 1568
24 11 23 30
411 324 311 339
968 786 820 1039
30 31 26 18
46 35 28 29
39 14 29 23
261 140 124 127
878 679 710 576
744 507 456 648
1482 1138 1118 1098
2044 2067 1629 2133
536 388 421 455
416 299 307 306
112 58 59 84
1457 1145 984 1223
19 24 22 23
199 170 150 197
3891 3109 2634 2970
1196 986 897 1093
1304 1034 875 747
112 73 74 78
465 313 323 347
60 27 55 40
4919 4300 3353 4131
1461 1217 1140 1274
1871 1411 1364 1379
2342 1822 1567 1218
4348 3537 2986 3082
1336 1057 892 1145
1289 989 905 1050
1253 1112 939 1203
128 82 112 60
1336 1105 897 1276
125 75 83 101
153 105 121 169
2896 2229 2095 1878
2337 1847 1685 1931
91 44 48 46
425 385 384 435
1381 1104 958 1054
1920 1554 1338 1480
2073 1703 1437 1602
2482 2042 1771 2069
1826 1489 1325 1352
453 406 423 484
6392 5489 4601 4770
116 84 90 45
27 18 20 18
142 88 105 44
2129 1610 1651 1582
1392 901 1049 1130
1186 919 779 919
3365 2743 2349 1828
28 21 10 24
430 332 376 506
6312 5548 4968 4429
1694 1300 1438 1765
2918 2442 1960 2084
54 26 30 41
3550 3307 2936 2909
1960 1498 1443 1026
2639 1901 1815 1941
3177 2622 2219 2548
40 21 34 28
1629 1502 1562 1848
1550 1427 1123 1578
192 90 116 79
1615 1300 1100 1369
1561 1063 1048 1223
397 343 359 426
53 16 24 25
3498 2545 2410 2581
39 15 24 22
26 18 14 11
490 311 342 259
82 38 59 45
2403 1853 1620 1166
2821 2616 2263 2788
3663 2722 2603 2608
6586 5286 4822 4648
2555 2133 1851 2028
48 20 21 36
42 15 18 10
179 81 98 72
565 412 447 478
2374 1905 1821 2128
431 395 401 535
59 52 25 58
148 60 73 71
109 42 45 36
828 577 439 577
68 30 40 33
3606 2834 2510 2830
2496 1968 1679 1933
4622 4372 3800 4390
76 44 43 31
3701 3470 2802 3316
3246 2528 2475 2060
17 11 23 25
3096 2812 2308 2691
5357 4236 3907 4299
75 28 37 28
491 390 401 518
1777 1393 1237 1347
4476 3660 3362 3730
5332 4678 4134 4378
3543 2625 2154 1708
925 570 507 596
4162 2854 2658 3244
3458 2755 2342 2921
335 195 239 225
2803 2167 1872 1666
6331 5094 4545 3924
1980 1588 1502 1831
140 111 111 111
2046 1395 1458 1680
2320 1696 1535 1943
100 40 57 44
82 25 44 32
67 24 41 14
4293 3395 2894 3048
4532 3959 3505 4228
2542 1849 1800 1812
277 192 236 258
196 124 125 157
1163 871 890 971
2592 1900 1792 2095
1966 1538 1449 1686
2337 1705 1595 1994
4484 3839 3044 3382
37 21 33 20
28 14 14 16
1261 1034 898 1149
1288 851 792 734
6316 5487 5049 6124
570 463 447 515
1501 1004 1062 1270
107 61 83 115
19 9 16 10
8620 6765 5411 6357
7627 6483 5702 6936
302 140 143 130
4518 3496 3128 3891
1418 934 894 1009
222 119 123 123
80 34 60 56
656 537 426 509
26 15 22 21
70 41 43 60
980 726 716 898
6066 5149 4443 5420
114 72 90 75
5383 4089 3692 3792
101 65 66 88
4500 3548 3065 3618
192 111 122 122
109 55 71 75
88 72 80 89
254 161 222 257
58 31 48 49
1620 922 1067 1245
34 21 17 21
30 24 25 15
1573 1107 1165 1469
2053 1543 1362 1252
3402 2833 2678 3018
2703 2248 2001 1677
3938 3121 2701 2907
5275 4489 4013 4523
3427 2880 2580 3258
160 110 100 133
608 459 409 429
2228 1974 1569 1657
63 43 43 55
127 57 48 60
3296 2785 2607 3007
4226 3435 3171 3042
1689 1534 1395 1643
120 77 99 132
274 140 150 175
4690 3329 2869 3076
9744 7683 6818 7636
4862 4251 3462 3806
2865 2084 1899 1646
491 286 376 278
2283 2053 1972 2453
59 41 37 31
71 42 42 27
2943 2599 2336 2632
2992 2494 1940 2588
2481 1714 1549 1689
1759 1542 1175 1534
3438 3177 2533 3389
5157 3919 3378 3659
193 197 198 236
110 54 80 84
54 16 15 17
492 368 384 297
3440 2730 2358 2244
2676 2072 1809 1959
82 30 30 33
585 443 449 401
6738 4721 3445 3545
199 124 125 118
62 23 30 12
53 16 21 32
130 66 55 82
53 15 27 21
4867 4111 3429 3502
2196 1683 1393 1257
11268 9257 7849 7969
1380 974 936 858
4927 3738 3360 3497
900 699 653 664
3144 2612 2494 2835
92 54 46 53
2661 2157 1951 2325
33 15 29 14
1830 1511 1542 1669
310 260 349 473
173 78 108 94
49 28 41 14
3913 3368 2872 3321
3199 2539 2256 1968
3693 3224 2724 2945
25 34 27 26
76 47 50 48
27 33 27 45
271 217 162 168
28 9 33 18
85 59 61 27
69 53 74 61
65 35 47 35
2996 2879 2511 2875
208 263 221 68
40 40 29 10
2857 2162 1860 1924
479 268 329 231
3342 2564 2468 2561
504 357 408 286
48 16 25 23
51 43 46 50
70 37 40 33
4770 3764 3396 3539
384 334 327 366
1005 825 867 889
41 18 26 32
98 68 71 62
51 16 11 29
3387 2925 2604 2907
877 588 587 613
3161 2683 2333 2670
42 20 27 31
3042 2375 2203 1779
9009 7559 5737 6097
457 400 416 428
3047 2128 1735 1829
32 17 21 22
1959 1567 1739 1993
27 19 31 25
32 14 23 12
17 9 21 27
1859 1917 1497 1884
6314 5785 5304 5627
85 35 35 60
2378 2072 1806 2161
4445 3546 3080 3195
2688 2023 1978 2087
2362 1872 1635 1954
2910 2277 2063 1986
1982 1794 1742 2155
97 41 38 28
2839 2248 1904 2128
4339 3629 3162 3570
43 22 32 13
59 59 49 77
27 26 15 21
3845 2982 2579 2900
2139 1592 1264 1603
3936 2802 2320 2779
335 211 215 271
2127 1524 1375 1429
1553 1010 863 943
139 105 95 90
2383 1763 1728 1932
5423 4641 3530 4224
302 189 200 179
50 33 32 33
303 125 160 161
78 38 45 31
27 12 6 19
57 32 35 18
3054 2577 2430 2754
100 61 83 51
40 51 37 45
195 153 179 199
399 223 285 384
4980 3689 3224 3058
8580 7104 6400 7457
7156 5557 4677 4812
8282 7230 6087 6795
71 59 53 65
154 79 92 89
60 40 56 49
18 18 20 19
89 54 70 55
7015 6395 5876 6877
2621 2011 1872 2057
58 49 41 44
77 36 37 30
40 16 19 20
242 153 108 60
77 26 33 34
284 200 187 191
94 41 36 42
115 51 88 68
9266 7212 5911 6547
60 47 68 20
52 15 31 18
22 24 17 4
28 14 24 9
15 19 24 10
52 32 26 40
1394 1163 990 1182
26 18 20 11
159 125 86 57
265 194 249 108
200 120 113 134
113 78 64 75
2371 1934 1847 1764
1369 1057 978 421
46 19 19 30
190 75 108 139
104 44 45 60
58 29 30 38
2923 2660 2151 2654
5674 5243 4299 4697
471 273 291 316
7712 6582 5374 5934
408 216 269 278
6288 5010 4394 5126
3631 3504 3161 4035
49 30 36 27
5898 5055 4289 4940
101 56 61 48
3138 2818 2741 3142
3364 2881 2649 3021
5305 4697 4260 5372
127 63 69 39
28 31 23 29
1369 1131 1166 1420
50 22 36 19
8940 7033 6178 6945
6493 6040 4750 5492
45 40 44 6
160 98 121 86
41734 27870 20579 22355
443 342 349 479
79 24 31 30
894 734 511 565
5500 5078 4621 4863
22 14 6 23
1186 999 915 1145
3390 3315 2971 3420
140 60 74 38
170 82 94 71
4427 3732 3465 4037
70 26 43 32
2987 2465 2279 2479
3424 3062 2820 2856
6141 4986 4466 4238
59 43 36 46
51 23 31 26
1912 1693 1574 1924
69 28 49 49
67 47 55 79
2723 2224 1946 2331
751 467 458 491
1947 1657 1533 1526
2380 1837 1675 2118
5218 3853 3461 3456
257 144 190 188
51 27 30 44
2110 1526 1376 1400
77 40 57 45
5212 4565 3881 4328
1261 736 713 744
139 51 70 71
28 24 39 39
77 44 44 25
1278 1021 881 957
50 15 25 7
6309 5618 5088 5818
7122 6017 5286 5727
2625 1949 1766 1870
2427 1797 1721 1387
34 52 33 21
1233 985 875 861
855 718 652 765
5256 4179 3771 4002
2120 1927 1766 2050
440 350 306 324
68 52 44 45
3061 2829 2402 2922
941 639 661 628
250 251 244 291
2457 1943 1775 1925
25 21 28 20
18 4 3 16
1318 1006 923 1043
1135 988 991 1072
75 34 22 21
3262 2810 2127 2542
2305 2036 1849 2037
4794 3962 3437 3506
25 14 21 10
1124 958 934 1115
141 124 126 99
418 285 257 279
2179 1754 1474 1110
4956 4332 3615 3519
81 52 54 23
319 170 191 192
3440 2953 2806 3397
48 28 25 31
336 230 181 214
45 28 27 16
46 39 27 23
4801 4186 3636 4445
6782 5653 4645 5851
2672 1853 1653 1731
2818 2059 1963 1933
2534 1644 1357 1477
3953 3301 2778 2591
1866 1699 1589 890
2137 1361 1322 1352
3158 2315 2148 2014
4421 3496 3001 3086
3024 2622 2073 2499
2733 2148 1807 2224
144 73 95 67
71 26 41 37
105 65 60 64
3363 3074 2833 3564
814 603 603 688
2131 1587 1481 1488
26 17 14 6
268 234 271 311
3439 2971 2412 2821
53 40 66 73
68 52 60 37
231 159 170 207
214 176 175 113
54 37 30 31
362 178 183 147
4313 3310 2935 3359
1356 1126 1016 1170
2125 1585 1365 1387
707 627 569 687
557 305 275 196
133 108 104 74
35 28 25 17
63 41 38 39
174 111 155 123
149 83 142 142
4076 3278 2612 2894
3735 3288 2871 3091
2449 1862 1656 1726
8992 6878 6033 5986
82 27 32 14
5122 3339 3002 2621
460 362 348 356
58 29 34 37
353 313 279 306
2711 2083 1684 1897
123 94 104 97
1039 770 750 928
101 55 52 73
730 690 688 955
127 75 87 65
2108 1561 1411 1369
62 42 29 34
270 140 165 145
6104 4902 4162 4542
125 77 81 97
3974 2688 2356 2522
169 122 126 126
147 94 85 63
312 220 198 253
1289 982 887 933
4944 4055 3626 4565
188 85 102 103
442 400 387 429
2235 2053 1604 1478
4067 3191 3030 3589
50 37 28 18
129 66 104 69
32 17 17 11
2035 1399 1282 1292
174 78 88 105
3049 2690 2364 2949
1182 952 916 1151
1288 1127 1081 1163
5234 4227 3521 3587
27 19 33 15
4803 3948 3143 3304
4339 3494 3008 3311
647 535 491 254
1994 1565 1444 1095
200 94 111 109
52 51 40 36
4731 4038 3197 3753
617 431 399 429
244 144 162 142
36 23 8 20
20 21 10 4
5209 3979 4072 4683
45 11 28 16
93 45 72 48
3861 3334 3035 3465
111 64 72 51
2726 2366 2126 2194
4282 3531 3074 3220
248 181 175 91
5447 4752 4301 4769
3640 3300 3111 3643
44 40 36 28
150 132 111 144
78 54 64 62
31 22 25 22
34 21 28 30
91 85 86 79
78 64 77 67
2808 2162 1808 2045
1645 1343 1070 1308
30 26 21 25
1726 1293 1154 1013
2093 1711 1494 1738
702 523 512 484
1781 1437 1338 1530
87 54 82 77
38 39 33 51
457 404 431 485
2308 1890 1723 2059
1598 1160 1101 987
45 21 35 38
3042 2468 2138 2158
742 590 548 676
239 139 160 192
41 14 11 23
254 118 108 136
4366 3184 2869 3292
5194 4391 3832 4500
390 358 320 444
516 298 290 309
81 46 49 51
67 49 42 81
1455 907 861 1068
3748 2227 1789 1848
8948 6107 5363 5959
989 670 643 759
3062 2194 1995 2323
732 367 366 543
1314 918 951 1150
1610 1322 1227 1390
2426 1901 1863 2123
675 471 428 576
161 128 103 138
913 720 520 570
21 15 10 19
578 325 292 383
961 679 659 679
345 232 224 267
633 475 485 501
124 107 84 68
118 80 89 91
279 177 207 216
1243 1166 1091 1205
1066 738 698 787
2028 1965 1611 2013
105 80 76 99
52 46 35 27
1204 862 877 1065
37 24 32 42
96 87 76 61
1250 1094 1095 1226
1312 1108 1036 1208
60 39 45 47
125 115 77 79
2185 2045 1780 1994
30 32 39 42
173 140 157 199
55 56 58 74
575 337 403 501
2286 1531 1360 1486
388 456 330 467
261 237 249 276
762 620 606 808
2462 2085 1929 1987
350 251 217 231
757 687 535 524
1945 1779 1528 1854
1876 1613 1459 1246
109 35 59 19
6621 5621 5120 5953
1262 856 703 1034
2085 1846 1645 1716
608 430 444 523
557 437 435 537
2980 2603 2244 2101
25 21 25 24
31 58 42 35
118 71 53 62
4742 3462 2765 2844
1908 1374 1002 599
387 267 278 265
45 15 12 28
50 37 37 40
49 43 28 31
23 16 23 8
22 40 39 5
163 134 114 156
1039 798 742 911
130 96 95 99
3446 2907 2546 2270
14 15 10 5
106 64 64 45
5681 5114 4447 4778
2803 2604 2193 2616
3852 3296 2721 3024
47 36 38 30
242 151 192 189
2230 1764 1843 2358
6151 5449 4684 5694
30 19 19 9
758 658 543 269
42 30 33 18
80 48 58 56
2007 1523 1379 1690
2112 1624 1531 1416
3501 3184 2640 3181
706 523 572 709
49 24 46 28
2195 1777 1482 1844
1011 878 859 987
82 39 53 69
253 161 195 200
4877 4184 3660 2569
245 111 105 100
3359 2660 2573 2908
1112 939 923 1080
33 40 20 26
5417 4788 3822 4657
1886 1235 1184 1423
88 56 62 66
156 105 115 114
2855 2567 2333 2387
80 48 56 12
776 631 476 302
3969 3437 2817 3488
3009 2261 1807 1942
1989 1407 1334 1360
370 296 253 300
179 108 115 131
55 45 45 47
1833 1407 1212 1169
243 185 201 194
54 33 47 37
2120 1756 1624 1142
47 71 57 22
1874 1289 1064 1085
50 21 17 15
3193 2332 2240 1937
3851 3233 2762 2933
1063 804 776 1008
7114 5322 4302 4022
5114 4562 4020 4761
2653 2201 1916 1621
2704 2278 1970 2261
2266 2335 1927 2453
576 323 317 318
3852 3362 2759 2996
928 705 670 783
3156 2493 2241 2413
5235 4233 3649 3749
3196 2792 2381 2455
167 93 110 89
3548 2877 2350 2359
4459 4513 3903 4151
5581 4361 3751 4693
75 40 36 39
107 51 41 42
3671 2377 2198 2447
1746 1633 1275 1692
690 472 492 580
3058 2741 2545 2898
1135 766 792 963
4159 3687 3089 3930
3695 2990 2649 2609
3826 3046 2721 3202
144 120 138 143
1704 1428 1340 1620
32 23 26 15
4159 3615 3090 3648
430 391 345 402
45 33 50 29
210 171 182 222
1653 1233 1091 1237
1715 1270 1272 1452
1355 1208 1173 1676
323 183 201 236
1392 985 895 1271
544 331 313 407
60 43 39 52
3356 3119 2838 2983
741 432 541 620
459 418 335 453
2513 1609 1451 1332
633 294 310 433
6398 6579 3858 5708
902 654 644 758
183 89 109 100
4105 3069 2530 3052
2558 2145 1974 1939
35 29 28 26
2604 2106 1802 2028
4031 3514 3099 3258
856 655 626 369
4536 4070 3546 3126
2793 1982 1830 1472
4864 3560 2983 3088
1070 960 898 1004
3799 3207 2855 2703
2879 2441 2160 2127
4064 3345 2871 2874
2663 2277 1968 1765
3487 2490 2305 2195
3621 3002 2392 2789
6486 5290 4878 5177
2527 2320 1885 2270
1506 1099 1163 1145
10 9 21 16
5433 4713 3822 4694
5588 4417 4018 4538
2697 2154 1756 1907
103 40 51 21
5170 3970 3193 3568
93 46 47 37
3510 2896 2614 3125
5282 4516 3710 3937
2650 1842 1966 2424
708 543 583 686
3701 2868 2753 3156
2387 1858 1661 1923
508 474 372 448
56 28 37 43
45 27 26 25
407 339 354 463
246 160 101 127
134 50 65 49
4504 3568 3244 3635
3524 3020 2594 3075
2264 1654 1511 737
35 23 25 16
829 632 587 710
235 146 159 152
471 220 240 268
4610 3483 3377 3935
2282 1330 1247 1496
4089 3502 2744 3624
1005 670 608 746
34 26 25 23
1465 1198 1081 1198
1464 1288 1135 1445
2872 2116 1951 1908
318 171 200 173
63 44 41 47
200 125 154 163
3039 2341 1999 2471
3700 2828 2704 3004
3808 3097 2618 3202
89 44 33 20
1291 976 867 1043
44 12 14 17
66 42 43 17
1639 1290 1357 1593
149 102 92 98
3771 3145 2628 2528
125 116 76 118
2151 1837 1352 1584
111 90 91 122
50 33 28 31
228 151 145 148
21 29 23 15
134 83 66 107
63 38 48 49
42 14 13 36
299 227 233 235
1843 1460 1456 1878
6704 5740 5117 5336
126 49 74 55
1692 1154 1110 1274
5064 4106 3616 3802
84 30 50 36
2869 1690 1669 2042
5159 4325 3539 3629
589 379 447 493
1268 927 775 930
4000 3600 3156 3548
1937 1511 1396 1666
3419 2769 2325 2489
8809 7278 6155 6391
1516 1189 1055 1130
1598 1535 1367 1775
43 26 29 24
142 140 142 34
2403 2023 2012 2224
2011 1920 1726 2164
94 81 76 53
43 25 41 21
431 380 426 277
2783 2282 2216 2283
79 56 69 63
21 10 15 14
4100 3684 3156 3524
2345 1810 1624 1413
563 504 453 549
597 536 551 663
2821 2384 2003 1963
2808 2406 2327 2627
2484 2174 1896 2232
213 137 145 131
4628 3902 3223 3596
1530 1256 1145 1044
67 34 31 53
80 57 66 64
266 207 184 189
4578 3983 3117 3096
29 19 21 13
117 136 132 156
3396 2886 2665 3113
2849 2527 2194 2098
2144 1645 1604 1790
45 33 38 17
5880 4859 4209 4868
72 33 38 62
5126 4109 3575 4090
3995 2865 2706 2406
2025 1933 1704 2085
43 16 27 19
3452 3031 2531 2994
748 455 530 719
2755 1824 1657 1123
2643 1949 1868 1873
66 52 44 50
2552 1895 1795 1313
2459 2107 1757 2190
268 154 175 141
2008 1622 1470 1195
4634 4268 3483 3751
4082 3560 3202 3244
32 20 29 22
133 122 127 137
1103 925 841 974
1025 757 801 835
2601 2222 1926 2059
122 52 57 79
1261 1081 1059 1174
3030 2873 2324 2864
2849 2292 2052 2353
2083 1676 1412 1552
3088 2790 2268 2899
1361 879 676 712
242 160 166 133
213 135 94 94
2203 1618 1398 1380
224 131 117 108
254 191 173 191
413 283 374 403
4708 4147 3402 3764
605 596 563 677
4256 3677 3163 3431
236 114 148 170
310 276 261 341
417 304 324 338
1480 1021 990 805
2364 1801 1614 1805
4496 3345 2798 3196
65 30 26 13
3657 2833 2850 3125
52 22 21 16
4734 3780 3179 3327
4125 3564 3075 3171
5645 4676 4362 4917
2991 2486 2274 2653
3135 2487 2290 2659
1731 1137 998 1268
2360 1813 1673 1904
3515 2901 2423 3030
823 552 610 635
3352 2600 2236 2439
198 132 109 149
38 25 15 15
923 685 568 742
2405 1832 1733 2027
763 626 656 727
1823 1906 1850 2357
5061 4239 3920 4507
45 23 17 33
123 79 81 101
165 119 114 160
15 17 20 27
5115 3817 3592 3512
3096 2420 2327 2717
3823 2789 2422 2421
93 40 57 43
111 57 55 45
2818 2199 1891 1992
4173 3689 3108 3489
3604 3130 2634 2671
4242 3650 3559 3557
2803 2258 2015 2137
10080 7080 5351 5758
3174 1681 1484 1219
584 356 330 388
2173 1651 1560 1779
1896 1463 1338 1287
46 29 34 45
97 50 79 70
18 8 17 12
97 73 78 101
180 112 116 125
36 26 24 27
423 267 322 343
3376 2842 2268 2482
570 437 377 505
5030 4004 3638 4363
84 13 49 22
6030 4333 3640 4358
2442 1753 1497 1808
752 410 359 390
6535 4633 3814 3922
3012 2064 1777 2174
83 42 30 23
372 155 190 231
479 356 384 420
150 87 126 156
3098 2643 2227 2677
69 39 20 21
1156 832 823 973
3893 3267 2833 3384
3626 2731 2287 2864
106 76 62 99
2150 1808 1484 1776
6688 5824 4935 4819
394 209 207 272
125 57 67 83
171 94 123 141
2221 1664 1367 1687
3815 3567 3159 3789
1551 1033 1030 1111
3622 2821 2387 2735
5066 4169 3587 4425
3817 2858 2624 2637
199 83 142 98
454 241 279 319
413 307 370 365
3251 2442 2084 2025
2801 1675 1677 2064
346 276 333 314
4593 3333 3146 3836
2257 1761 1555 2004
5210 3989 3205 3778
377 211 214 229
5261 3956 3314 3415
11524 9133 7699 8797
6111 4520 3842 4337
3377 3107 2560 3081
862 543 503 473
278 208 234 269
4811 4073 3697 4470
77 51 35 20
133 106 68 36
5208 3799 3216 3385
136 44 35 43
3199 2404 2200 2597
3848 3453 2869 3143
5591 4211 3737 3745
3027 2265 1867 2276
665 564 612 740
58 23 33 26
288 275 239 271
106 77 84 101
264 111 141 178
519 453 432 449
1416 915 783 948
4127 3072 2693 2773
2896 2160 1860 1904
2908 2637 2570 3047
3039 2610 2368 2654
2922 2401 2125 2037
1636 1129 1060 1204
101 73 67 55
2610 2021 2017 2262
268 161 153 163
31 16 22 16
17 31 29 9
243 180 207 191
1972 1772 1346 1386
60 29 31 27
758 682 631 849
208 165 167 227
150 134 142 130
105 96 64 98
2119 1852 1491 2006
1228 1149 1015 1231
1718 1277 1248 1557
64 40 47 25
2141 1679 1560 1736
3450 3031 2595 2405
3888 3151 2329 3039
172 94 134 131
4053 3668 3153 3497
598 592 623 824
624 453 459 600
49 34 46 24
3091 2715 2352 2427
4494 3534 3067 3028
510 336 437 510
35 23 22 22
128 82 69 79
2140 1782 1617 1729
6632 5753 4864 5096
58 21 19 16
102 42 42 30
3703 2619 2329 2532
36 11 13 22
65 32 40 32
97 40 36 33
5126 4335 3820 4632
5620 4922 4265 4607
1767 1422 1310 1461
101 64 84 58
61 46 33 26
4482 4023 3260 3723
790 524 507 512
234 211 233 239
433 374 298 275
25 40 38 36
330 188 172 148
30 14 22 20
549 439 473 596
3244 2489 2143 2301
3211 3033 2608 2596
1189 1044 1129 1258
119 86 74 48
11463 9174 7374 8191
648 443 491 587
519 433 296 376
2117 1969 1695 2074
123 61 65 80
2410 1912 1683 1961
3363 2532 2238 2558
189 164 158 188
40 29 27 50
69 37 49 54
79 54 50 57
885 645 646 866
786 578 575 673
54 48 62 64
5405 4423 4146 5376
29 17 18 30
34 27 34 28
42 7 26 17
29 18 33 21
3234 2872 2532 2915
2963 2507 2272 2219
5465 4758 4323 4905
996 680 683 810
5616 4506 3855 3869
2076 1661 1463 1523
2172 1512 1514 1626
2655 1758 1632 1802
2241 1788 1596 1872
72 35 30 45
2794 2282 2182 2591
4741 3577 3247 3139
6721 5407 4412 4555
2573 2006 1922 2109
4763 3448 3129 2972
4378 3626 3095 3204
26 13 19 12
2169 1953 1636 1556
29 14 16 20
100 71 52 77
88 75 70 67
457 338 393 471
66 29 55 59
5786 5069 4231 4681
3206 2572 2306 2452
56 27 27 18
2925 2417 2056 2467
48 19 23 13
3867 3619 2952 3251
466 353 369 369
3420 2829 2464 2558
1905 1626 1494 1608
1132 793 853 722
4238 3849 3438 3943
60 36 40 41
289 249 259 327
4896 3932 3206 3267
226 146 202 157
36 27 32 25
992 642 634 790
64 19 34 19
46 18 32 15
4563 3953 3264 4138
84 37 50 26
75 38 47 55
1637 1411 1307 1587
67 36 65 77
1381 1024 853 962
2916 2284 2021 2213
5666 4592 4248 4771
3428 3438 3179 3434
4740 3720 3023 3064
92 35 35 42
6429 5210 4447 5252
59 41 33 24
15 12 12 15
5115 4299 3689 3826
5184 4143 3585 3922
4542 3905 3400 3764
288 227 270 333
89 54 41 57
3439 2750 2416 2646
980 744 738 898
2046 1871 1651 2048
4400 3362 3083 3433
334 213 183 286
406 365 331 366
