"jc2656" "jc2657" "jc2658" "jc2659"
51 27 105 26
600 979 2178 1787
129 121 454 335
11 10 41 30
1289 1735 3166 2127
1351 1828 4133 2303
336 523 1272 936
125 240 414 342
74 50 34 22
744 964 2120 896
9 17 71 28
16 28 75 42
976 1417 3472 2160
1426 2148 4212 3108
87 65 38 26
1268 1982 4125 3085
834 1094 2428 1727
664 1056 2282 1854
37 22 40 22
181 199 747 440
773 1083 2226 1222
583 846 1907 1288
12 14 62 32
102 130 350 196
8 7 26 19
214 327 785 475
812 1056 2420 1298
686 826 1842 986
131 168 458 424
19 20 39 19
186 293 702 486
1124 1528 3368 2522
829 1155 2672 1810
37 46 97 66
1045 1346 2850 1658
71 58 143 51
928 1232 2389 1417
434 615 1312 837
26 22 12 8
764 906 2216 1404
529 638 1140 772
1303 1381 3096 1516
302 315 1038 600
1074 1028 2452 991
472 681 1243 1014
275 311 697 361
45 55 115 81
56 95 239 209
1458 2414 4880 4086
1837 2513 5002 3553
66 32 49 19
813 912 2114 1249
40 41 32 22
231 240 551 414
2032 3157 6027 4621
1442 1787 3861 2323
70 53 41 21
2554 3737 7303 4710
450 612 1485 1251
47 50 75 64
29 16 39 42
185 193 633 352
97 128 385 363
4 11 17 11
44 38 102 43
231 416 744 587
215 289 448 287
1800 2833 5249 3862
162 201 118 54
4065 5457 9436 5891
29 37 27 15
62 54 31 22
436 510 1281 882
83 55 47 38
93 72 107 103
694 695 1681 1214
279 271 584 470
573 628 1699 1071
30 22 15 12
1045 1522 2949 2252
74 70 43 30
975 1431 2475 2224
110 102 91 39
394 349 935 440
226 306 604 619
120 110 311 133
672 994 2143 1511
352 559 1096 869
320 610 1423 1197
934 1183 2714 1327
70 89 185 118
857 1345 3317 2647
31 28 62 44
717 1036 2064 1464
831 1377 3049 2663
530 737 1520 958
36 17 67 19
170 243 577 500
785 1199 2713 1633
193 361 739 714
102 74 201 112
2215 3450 7528 5321
455 555 1348 1003
341 501 1227 1022
610 938 2094 1402
600 950 1953 1300
3 3 19 10
26 32 109 81
103 118 201 132
49 71 177 136
99 133 349 322
1109 1747 3520 2632
61 55 31 11
24 26 9 15
700 1134 2272 1911
264 146 659 179
170 129 360 206
495 374 1004 518
977 1590 3437 2722
71 77 247 240
0 7 23 16
12 11 41 32
84 147 247 203
916 1461 3248 2276
762 791 1775 1038
163 234 443 431
1335 1911 4264 3350
60 44 28 36
156 128 390 161
96 102 182 162
131 88 153 139
53 33 71 30
40 33 119 74
93 83 160 105
51 43 28 29
34 49 89 69
1997 3486 7954 6695
1629 2490 4870 3397
27 21 16 4
139 164 364 269
541 703 1549 1269
48 77 162 147
10 14 36 45
4 4 19 17
822 1084 2809 1962
36 42 81 31
621 927 1729 1383
605 873 2350 1860
56 32 22 11
27 29 25 29
489 670 1510 1296
30 31 56 22
150 208 351 342
512 815 2043 1312
516 927 1774 1154
187 297 820 548
20 18 60 41
954 1558 3117 2376
294 354 790 453
277 391 797 587
4 6 29 23
778 1317 2582 2258
18 23 52 13
46 38 83 25
871 1370 2828 1951
53 60 78 22
64 30 74 32
449 642 1572 1435
458 778 1635 1584
79 124 277 230
1176 1304 3303 1263
25 22 27 8
16 18 37 10
783 980 2063 1285
2558 3761 6701 4261
88 67 53 24
1115 1155 2218 1104
403 595 1190 995
71 68 131 62
30 43 45 21
1084 1648 3687 2814
93 135 62 51
148 143 351 207
465 808 1724 1115
726 1065 2649 2097
26 19 34 34
62 73 106 151
819 1133 2297 1934
514 731 1384 1336
857 1191 2454 1825
642 969 1794 1475
19 12 8 5
870 1380 3630 2389
512 812 1676 1139
945 1507 2818 1969
39 22 68 47
751 1428 2681 1759
21 9 30 20
719 1267 2243 1854
765 1265 2795 2183
2853 4221 7654 5212
180 289 483 469
20 23 42 18
339 473 1001 759
36 37 90 78
1224 1494 2951 1862
1440 2381 5052 4071
127 155 287 206
123 125 356 194
1074 1632 3567 2657
74 64 26 45
1535 1999 4487 3031
292 421 1224 1011
963 1607 3421 2753
877 1414 2838 2486
72 78 159 166
1244 1952 3995 3246
1966 2918 6099 4916
574 1000 2516 2358
58 64 66 41
10 19 66 62
20 23 57 58
105 128 386 251
494 800 1712 1366
39 45 53 18
37 40 57 29
1199 1783 3147 2340
163 273 140 81
1003 1750 3967 3268
632 913 1804 1276
70 38 27 24
561 896 1880 1485
702 991 2228 1496
480 686 1384 1155
529 753 1632 1259
381 481 1212 916
111 171 362 314
27 26 29 9
865 1488 2862 2042
541 896 2012 1168
45 63 124 92
59 64 214 146
42 58 149 103
341 443 1027 437
498 707 1644 958
275 492 1355 1006
80 100 285 188
130 206 434 322
862 1296 2831 2241
141 209 554 426
649 810 1632 899
345 343 957 602
144 174 332 275
1527 2359 5071 3318
117 266 350 301
184 254 469 459
402 642 1606 1214
604 812 1803 1442
608 944 2136 1708
37 29 14 12
513 745 1611 909
362 486 940 817
1328 1873 4007 2799
462 685 1498 1382
603 969 2169 1243
614 943 2495 1917
12 17 12 24
18 30 28 10
6327 8524 15128 11130
37 51 38 19
1195 1802 4093 3203
94 79 55 33
98 97 64 71
74 79 57 32
1362 1899 3889 2518
494 732 1759 1520
16 21 40 18
308 558 1086 844
27 36 138 95
24 55 91 82
26 21 76 36
19 18 60 33
288 521 1229 1097
42 52 121 88
98 167 337 355
395 743 1455 1101
1532 2039 4640 2853
317 432 976 597
71 60 216 81
609 870 1922 1012
394 653 1651 1355
125 207 538 331
165 302 706 566
617 978 2506 2204
69 72 132 89
326 585 1292 974
1161 1931 4212 3305
31 32 42 21
89 104 281 196
178 174 604 314
81 75 208 112
108 118 327 175
1130 1544 3705 2417
946 1415 2949 2377
826 1350 3076 2385
6 6 24 12
327 587 1075 923
907 1049 2614 1891
1185 1588 3499 1893
570 1009 2404 1740
18 32 63 60
90 62 312 79
58 86 280 93
483 557 1408 815
886 1274 3240 1777
30 38 143 69
248 362 855 862
54 52 61 29
1412 2075 4286 3192
117 92 75 33
867 1560 3057 2316
38 46 45 13
2437 3290 6439 4483
626 877 1937 1529
1282 1959 4105 3166
1188 1565 3345 1956
1325 1851 3846 2464
83 100 54 34
1584 1781 3785 2099
590 532 1444 566
824 1215 2901 2410
145 152 585 209
899 1458 3296 2070
784 1005 2314 1929
978 1453 3214 2628
845 1188 2892 1962
44 63 181 198
708 962 2023 1641
563 958 2289 1576
923 1362 3507 2607
81 72 86 48
56 48 139 96
21 28 82 69
399 506 1040 941
3232 5029 10359 7174
1105 2021 3994 3682
498 803 1798 1500
387 710 1478 1405
3 16 38 8
78 57 186 50
22 25 24 28
878 1392 3206 2183
378 492 707 708
20 24 50 21
45 37 15 13
1231 1810 3966 2900
65 53 29 23
1250 2042 4349 3572
26 26 17 18
68 43 42 22
747 1328 3342 2939
699 879 2092 1130
419 575 1399 1173
1005 1554 3563 2657
864 1239 3212 2605
24 29 85 38
266 295 803 268
351 374 827 573
432 416 712 512
229 352 841 406
45 53 49 20
849 1236 3256 2279
331 334 893 345
232 250 548 270
123 108 207 188
110 117 74 55
1697 2379 5076 3526
60 45 41 33
37 29 66 27
49 41 25 18
1158 1464 2940 1893
926 1037 2345 1368
1137 1423 2119 1655
352 438 1086 457
970 1404 3321 2175
125 142 206 178
45 36 24 7
584 818 1567 1195
103 197 400 387
27 18 18 8
1142 1641 3766 2562
215 298 559 469
54 76 50 25
1756 2610 5689 4230
599 844 1937 1554
1014 1591 3371 2247
53 69 150 127
1026 1706 2750 2153
212 243 572 310
1007 1808 2903 2320
516 606 1408 1151
802 1299 2830 2584
447 607 1534 962
33 23 26 13
414 654 1872 1093
376 529 1214 939
531 730 1748 1306
26 30 26 12
1648 2277 4382 3294
237 331 973 585
319 340 789 431
938 1130 2398 1764
1367 1806 3704 2630
1372 1931 4343 2638
59 52 23 9
22 19 4 4
31 30 61 61
95 74 183 149
525 580 1395 1068
28 27 40 20
705 1025 2348 2088
1063 1413 2850 1673
563 756 1462 974
857 1183 2410 1874
720 1131 2772 1934
30 31 27 13
550 798 1632 1336
292 302 833 412
500 739 1545 954
478 607 1506 836
32 55 83 36
93 128 227 167
1408 2067 4035 2919
448 428 1163 414
576 774 1836 1179
114 79 70 27
305 404 912 566
524 624 1022 822
1195 1557 3164 1996
1388 2099 4755 3545
1949 2172 4100 2406
397 471 976 605
46 51 33 19
1181 1762 4191 3188
41 41 29 14
1056 1345 2566 2099
190 231 429 306
1091 1750 3582 3041
325 443 983 818
445 522 1396 616
127 159 310 263
46 47 84 69
37 20 39 11
735 1100 2204 1686
47 44 47 22
1221 1828 3355 2760
1148 1550 3893 2770
444 565 1189 789
662 705 1701 1167
4 14 17 3
823 1566 3280 2894
61 85 61 41
7 28 21 10
639 843 2229 1535
448 614 1473 873
1078 1625 3223 2371
429 555 1339 886
457 802 1254 711
13 9 28 25
967 1481 3125 1999
425 493 1392 866
1072 1586 3293 2012
1742 2372 4859 3333
688 902 2014 1593
33 25 85 45
16 22 65 33
489 669 1855 1391
36 50 88 111
692 1126 2575 1993
482 579 1676 1054
140 175 476 342
634 983 2119 1569
298 390 333 234
468 370 765 361
82 73 33 17
991 1512 3322 2287
105 103 233 262
179 222 517 446
39 31 40 11
489 643 1625 1018
1550 2106 4298 2858
218 339 694 519
1396 1979 4561 3119
521 755 2105 1636
22 18 65 55
663 950 2405 1598
1512 1898 4394 2989
23 21 7 6
469 635 1195 924
410 578 1581 977
260 368 554 444
1486 2076 4619 3023
31 24 16 13
836 1154 2572 1235
1788 2099 4371 3103
38 41 133 114
75 41 34 16
1446 1819 3469 1892
721 822 1545 936
26 12 24 21
1815 2502 4963 3348
38 45 125 64
110 88 194 168
22 20 37 12
820 1229 2845 2120
1622 2243 3900 2824
901 1152 1926 1557
870 1135 2436 1432
118 91 76 34
73 64 40 25
59 60 25 13
1847 2850 5332 4001
118 136 93 65
1616 2133 4612 3469
1290 2041 4603 3434
38 27 48 34
580 750 1389 903
1159 1572 3513 2713
51 38 119 159
711 946 2201 1641
1002 1523 3218 2439
31 16 52 48
31 32 90 37
1205 1431 3242 2107
719 955 2009 1226
151 91 133 57
181 201 560 415
110 112 57 52
15 13 10 8
25 23 16 8
1310 1547 3428 2165
1143 1517 3480 2502
89 73 44 51
992 1171 2972 1450
3063 3797 7836 4874
23 27 5 10
45 53 73 93
88 103 240 178
61 53 152 88
999 1625 3323 2477
735 784 1982 988
57 63 35 28
1757 2552 3330 1903
89 75 36 27
194 179 438 358
172 129 67 47
177 131 109 54
364 497 322 198
42 36 93 55
20 28 54 44
366 429 247 159
449 555 257 209
1263 1774 2420 1550
250 360 756 693
42 34 168 54
544 812 2231 1685
85 89 187 146
37 30 72 59
1268 1941 4587 3419
65 64 224 82
55 74 220 144
9 13 24 31
306 316 773 443
797 1133 2519 1889
197 258 152 87
2880 3860 8013 3860
1328 1678 4740 2234
3468 5946 12418 10303
117 100 263 186
1127 1547 2992 2553
143 175 106 98
28 42 69 55
2675 4710 8620 6241
61 73 104 109
103 87 120 87
1499 1837 3920 2906
68 59 43 17
84 71 41 22
1650 2949 6240 5108
422 474 323 184
76 68 58 43
38 36 86 82
144 152 97 78
249 276 531 396
8 6 26 13
16 18 32 37
37 37 136 50
165 208 515 500
92 97 60 53
56 99 59 49
192 235 175 132
1508 2723 4891 3382
161 225 138 82
83 89 68 38
164 227 157 79
122 124 97 66
197 193 172 113
5591 9187 16282 13320
321 387 236 188
813 1319 3254 2488
96 90 52 46
32 30 19 41
51 59 52 51
132 181 237 202
85 65 73 73
958 1328 2409 1763
43 35 21 4
2059 3144 6528 5015
13 32 17 24
81 73 77 89
52 59 28 34
2119 3299 6231 5691
3464 5623 11440 8379
193 214 484 391
20 17 13 13
65 53 73 69
65 58 60 32
11 5 20 20
25 29 22 24
40 37 29 28
903 1252 2375 1861
50 43 32 34
101 117 176 215
30 38 32 36
51 53 37 28
2576 4033 6718 5151
148 140 119 98
18 28 33 37
45 45 40 54
83 59 68 42
108 107 219 171
231 243 118 118
722 1306 2248 1654
74 68 78 47
88 61 54 65
38 32 45 18
115 99 85 57
4655 7307 13109 10039
61 70 52 77
15 16 16 15
11 19 21 27
17 24 9 26
29 23 37 36
116 116 355 300
52 57 134 132
1674 2556 5188 4078
117 139 97 78
79 105 90 78
109 99 63 75
28 23 18 18
2085 3700 7015 5469
43 77 58 57
27 26 19 30
24 32 10 26
72 84 60 60
60 77 76 66
50 52 58 56
3601 5714 10923 9256
71 76 50 61
664 571 1332 1028
48 45 33 28
106 68 35 58
947 1152 2201 1529
98 111 72 48
2347 4030 8592 7263
747 987 1724 1462
75 78 44 35
64 76 65 49
77 59 50 72
54 57 67 44
43 39 42 46
2002 2994 6699 5689
181 129 122 70
1039 1547 3296 2925
47 36 25 22
52 39 38 16
84 62 47 66
1507 2424 3525 2729
14 26 22 18
2809 4113 7624 6170
1584 2119 3033 1892
111 125 92 82
1512 2386 4360 3859
3123 4764 9088 6756
3158 4833 8052 7466
49 41 77 39
82 77 54 69
21 24 16 9
23 31 61 56
759 984 2506 1859
33 28 35 40
10 9 22 22
8 1 34 18
10 17 46 24
115 136 440 344
240 299 732 565
35 25 80 45
185 226 655 526
15 17 43 32
544 859 2134 1056
68 53 158 84
66 47 46 23
1191 1885 3680 2820
546 700 1675 1253
91 53 182 71
52 43 148 90
24 26 81 31
96 191 443 344
254 468 1059 830
438 801 1700 1447
646 820 1972 1194
10 11 41 37
439 737 1747 1224
48 51 121 109
943 1484 3538 2497
38 4 88 16
901 1681 3893 3253
165 239 480 338
24 6 64 25
126 123 456 282
544 764 1862 1038
28 29 83 42
1039 1297 2818 1751
767 988 2400 1394
584 948 2031 1312
171 170 529 302
917 1744 3394 2878
554 867 2128 1533
869 1404 3315 2311
408 589 1115 1010
597 938 2154 1549
699 921 2365 1589
417 529 1224 906
77 86 293 154
1363 2049 4061 2884
934 1493 3303 2590
1049 1487 2892 2139
551 972 2149 1890
416 470 1074 740
682 1124 2637 2014
66 58 166 78
536 876 1665 1450
854 1213 2620 1929
307 378 934 576
43 47 30 7
1581 1775 3654 1943
672 949 2304 1896
997 1541 3510 2649
476 600 1724 1319
33 20 52 16
43 15 45 16
646 893 1916 1442
52 40 104 48
126 154 431 318
396 693 1554 1323
27 19 47 35
32 17 9 3
52 70 59 24
1375 2221 4971 3824
787 1072 1998 1319
420 633 1479 1040
166 139 356 132
77 87 138 62
510 642 1489 1094
782 1238 2696 2154
7 14 29 5
620 852 1804 1399
321 514 1042 825
388 620 1395 1183
204 330 580 454
452 553 1451 904
59 61 159 152
134 148 354 259
306 392 848 707
1213 1790 4267 3249
305 441 1120 714
346 327 691 383
770 879 1798 1247
80 73 41 20
1294 2025 4615 3839
635 786 1777 1057
201 234 641 543
1572 2551 5573 4578
1701 2418 5563 4266
124 91 62 56
2453 3954 6959 5538
281 333 184 161
2821 3528 6478 4366
1572 1886 3465 1717
1019 1243 2564 1948
214 100 199 93
273 262 692 542
95 66 205 50
160 116 409 108
256 320 762 412
36 30 62 34
87 42 178 45
1166 2107 3994 3649
265 296 668 475
25 25 75 29
934 1410 2624 2024
31 26 40 11
95 37 103 51
100 83 104 65
377 433 1136 854
41 38 43 21
1172 1945 3760 2789
14 13 44 23
53 57 164 155
1984 3085 6475 5194
1094 1658 3129 2336
96 127 376 315
84 104 156 68
601 707 1697 1161
1653 2408 4324 3236
69 61 53 32
495 813 1097 956
23 24 50 43
3206 4139 8896 6162
71 52 34 22
841 1296 2424 1910
26 21 6 18
1812 3027 5993 4871
1333 1771 3852 2820
94 90 79 107
759 1183 2829 2184
1198 1737 4124 3117
60 49 26 21
2434 3754 8022 6369
197 252 137 134
2954 4154 7974 6350
70 74 73 64
48 35 53 26
1270 2312 3751 3082
14 22 14 12
19 32 24 18
1878 3249 6803 5715
1435 2056 3661 3063
1515 2161 4367 3532
70 62 49 27
7 34 10 28
162 146 423 180
1124 1615 2958 2421
34 49 45 25
34 29 21 19
1057 1700 3529 2907
35 38 29 21
293 332 1048 574
43 50 104 65
239 402 792 757
53 67 54 34
24 28 66 50
109 140 104 77
2501 4061 8487 6963
95 76 52 76
130 146 127 106
41 47 42 15
2273 3402 6347 4603
164 136 150 97
1877 2852 5911 4421
60 48 39 50
17 27 47 51
1233 2207 4184 3824
1241 1957 3364 2579
132 120 262 157
1124 1699 3472 2851
1405 2070 3524 2720
67 47 31 14
580 848 1628 1647
167 151 359 309
40 48 103 71
119 138 258 248
425 598 1243 723
43 41 20 17
1591 2200 4598 3571
48 37 22 13
1132 1675 3862 2748
44 52 34 15
2465 4007 8018 6038
48 53 24 16
126 119 80 53
1625 2637 5147 3679
745 963 2282 1527
385 460 1073 836
123 144 375 219
188 120 129 152
107 113 415 318
385 794 1834 1647
118 206 436 399
438 578 1403 972
59 69 228 226
123 266 355 264
10 16 50 26
1414 2065 4530 2935
513 877 1696 1361
366 711 1559 1203
199 262 740 576
594 989 2309 1612
27 28 84 77
222 167 483 293
191 305 704 547
38 60 209 125
53 102 281 249
500 850 1670 1179
68 80 69 34
442 698 1571 888
28 27 17 3
1589 2591 5895 4552
357 540 1333 1007
925 1415 3324 2305
704 897 1677 1036
996 1496 3319 2114
46 43 59 46
347 515 1182 913
18 14 42 37
14 14 29 29
46 71 190 183
751 967 2315 1677
425 572 1315 910
19 32 73 22
94 98 241 151
96 150 294 263
799 1114 2218 1882
582 731 1366 930
1014 1560 3026 2382
288 479 809 664
20 10 25 35
106 214 539 548
73 129 258 227
583 919 2366 1764
10 23 61 58
294 428 1029 896
42 31 89 88
453 634 1397 1050
655 814 1695 1084
199 299 679 496
74 63 31 34
725 1084 2327 1794
1125 1753 3366 2412
243 355 754 546
361 441 915 736
706 998 2133 1494
46 31 23 14
13 17 33 26
17 27 59 40
49 22 17 8
473 649 1363 1091
3305 4507 8614 7275
176 210 570 411
542 817 1804 1472
63 93 248 171
154 236 585 526
397 625 1451 1170
426 611 1377 1149
17 9 22 14
185 282 692 519
94 121 375 262
523 684 1525 1097
37 36 100 91
43 41 121 99
11 11 53 39
321 391 943 899
222 354 801 597
272 436 841 667
47 49 83 82
422 532 1185 804
311 431 1090 662
37 35 29 13
617 888 2074 1536
125 146 332 162
161 225 159 113
195 278 811 609
104 106 270 125
429 506 1270 768
135 136 349 304
16 16 38 34
366 505 1429 1226
1058 1546 3584 2201
206 271 540 419
69 93 233 192
472 699 1692 1436
157 182 532 360
51 74 239 207
477 837 1843 1693
459 495 1350 747
248 553 1335 1062
246 418 839 581
452 724 1924 1178
533 579 1813 783
334 553 1251 991
21 35 53 20
25 31 64 51
280 372 982 495
60 71 187 152
654 1008 2171 1504
107 41 197 46
86 82 226 126
355 519 1312 1342
1064 1228 2797 1681
49 57 34 15
732 857 1929 1326
1687 2231 4592 2651
152 180 98 57
158 157 106 65
445 702 1440 920
11 9 37 23
116 190 393 323
219 347 579 512
1417 1935 4242 2872
271 366 984 751
35 82 93 149
438 521 1124 892
87 93 187 140
238 317 730 486
392 505 1138 733
291 391 1062 933
651 723 1999 769
298 384 985 803
381 684 1537 1433
250 267 585 459
262 454 999 706
623 825 1681 1046
799 1145 2442 1497
121 127 275 229
131 144 300 221
569 553 1291 912
418 571 1712 703
156 109 363 260
399 451 1209 838
313 377 883 696
15 26 40 36
61 76 241 199
85 54 122 53
903 1081 2515 1622
818 1092 2044 1340
28 12 47 32
70 71 201 163
372 487 1184 528
324 468 1021 840
124 148 360 142
360 455 1168 584
1246 1806 3530 2410
521 673 1657 928
1277 1901 4310 3025
50 34 25 15
432 652 1356 1133
391 409 989 429
869 1132 2812 1841
637 1129 2450 1801
45 39 21 12
122 115 287 202
31 46 185 38
37 36 104 69
358 415 1260 762
554 889 1993 1305
78 125 310 240
869 1581 3606 2658
19 31 50 45
29 23 80 15
439 653 1627 1252
405 487 1284 791
32 35 110 100
59 60 156 91
453 715 1547 1133
58 83 342 226
31 36 126 79
22 22 66 48
397 629 1642 1230
72 81 342 159
42 51 118 48
282 183 580 182
780 1410 3369 2940
46 34 69 75
234 273 771 361
67 79 217 168
447 559 1172 559
230 340 758 482
518 765 1788 1514
160 269 617 509
65 66 110 77
186 192 539 387
162 217 383 411
482 779 1726 1457
445 701 1776 1523
870 1240 2675 1807
504 817 1208 904
942 1596 2716 2099
1231 1690 3021 1877
1112 1816 4059 3157
82 85 59 38
1496 2105 4228 2783
1320 1839 3978 2495
587 880 1698 1451
384 577 1401 975
299 328 1008 578
77 59 261 94
324 520 1157 830
28 24 69 49
581 940 2126 1647
835 1209 2146 1513
43 55 126 81
81 126 64 49
128 182 376 336
161 203 370 318
696 1104 2156 1547
166 214 581 332
509 682 1692 1176
532 886 1748 1283
1317 2059 4311 3246
48 33 22 11
321 402 902 762
281 418 1015 620
206 411 671 593
580 766 1612 1262
602 877 1816 1509
934 1508 3423 2852
1161 1500 2682 1260
201 340 712 587
17 9 22 22
316 371 983 763
550 748 1441 825
1883 2628 5453 3397
4 3 18 26
19 14 88 63
410 716 1439 938
304 292 627 272
533 628 1585 860
342 477 1111 888
508 697 1732 1156
38 53 55 14
142 155 496 332
37 47 67 50
59 87 128 69
401 494 1214 598
1014 1196 2598 1786
345 439 1144 660
340 415 765 620
896 1330 2717 2216
41 38 20 23
278 332 801 694
310 343 915 378
39 52 140 145
595 805 1727 1380
618 901 1809 1635
338 385 906 579
417 490 1054 818
1712 2719 6035 4124
728 1026 2260 1405
542 642 1619 1246
325 345 981 744
868 1202 2985 2080
11 9 26 18
902 1105 2309 1417
318 384 1024 672
642 849 1906 1344
76 100 222 222
20 49 82 97
447 589 1347 901
99 184 309 259
27 42 124 65
148 141 382 183
328 361 723 314
59 65 42 22
366 515 1172 767
671 1079 2664 1954
94 191 234 195
94 92 216 139
19 21 73 32
9 10 23 10
233 303 726 632
32 28 142 84
196 273 746 553
442 458 1087 731
314 455 940 779
37 41 166 125
555 897 2113 1671
208 340 855 524
36 33 52 26
328 571 1207 829
75 91 279 162
379 540 1448 1113
415 605 1498 1261
12 13 16 5
127 170 310 241
356 414 1072 765
274 380 1128 635
18 20 77 96
369 580 1538 1059
15 26 79 53
313 440 1014 855
49 85 188 153
249 295 744 766
614 668 1318 932
349 565 1077 818
746 1263 2746 2040
263 373 762 503
81 109 236 140
477 694 1612 1312
83 102 266 159
27 52 99 134
582 846 2181 1671
478 945 2214 1864
105 89 196 216
229 192 680 393
131 178 378 265
40 64 39 19
1071 1778 3712 2721
166 305 738 675
433 616 1585 1261
192 253 568 474
448 574 1344 947
477 779 1804 1307
1009 1771 3623 3022
392 628 1193 873
157 266 665 491
700 1059 2336 1700
68 57 44 28
393 552 1293 478
101 191 340 262
87 152 318 288
75 114 318 259
71 60 154 121
4 5 34 19
600 1079 2113 1741
523 763 1542 1059
460 632 1323 1074
100 130 146 170
56 65 83 69
73 79 74 60
824 1511 3337 2977
208 467 512 484
969 1606 2911 2536
1092 1462 2912 2047
100 117 197 201
114 146 260 215
687 1172 2630 2402
46 110 48 60
338 451 872 725
210 213 593 517
84 77 64 27
631 1277 2477 1857
412 612 1533 1071
75 91 73 48
689 901 2098 1684
91 101 264 106
563 803 1546 1188
193 230 438 315
77 61 90 23
200 227 535 430
294 456 710 671
156 214 349 202
21 31 82 44
99 141 352 225
47 56 164 124
995 1503 3604 2346
594 802 2233 1490
404 636 1378 1257
45 61 112 78
423 546 1200 795
453 719 1898 1494
863 1288 2657 1652
135 129 474 336
1273 2182 4484 2977
64 81 80 36
67 103 230 175
1590 2840 6194 4484
1637 2728 6261 4919
15 32 48 29
146 133 370 202
23 27 35 19
74 58 210 149
687 998 2430 1452
79 58 148 53
594 588 1603 732
2568 3513 7846 4544
31 29 31 32
1102 1773 3968 2662
52 59 105 94
72 81 60 19
2960 4623 9059 6620
213 227 408 349
2058 3188 6270 4094
857 1077 2077 1521
71 67 59 22
837 1082 2218 1416
25 29 30 23
64 49 39 29
987 1353 2932 2550
122 123 103 51
439 398 918 669
100 82 56 37
1198 1647 3239 2332
865 1067 1742 1248
2295 2999 6043 3073
95 81 36 23
726 855 1480 1026
1786 2229 5137 2402
1363 1765 4020 2144
1571 2086 3809 2898
55 65 170 164
141 165 118 54
1456 2109 4691 3266
1425 2047 4915 2888
19 19 39 32
905 1232 3050 1662
834 1007 2083 1219
58 38 30 21
1847 3077 7447 6280
97 120 98 58
1139 1514 4111 2368
